Provider,in_InscClaimAmtReimbursed_mean,in_InscClaimAmtReimbursed_std,in_InscClaimAmtReimbursed_sum,in_InscClaimAmtReimbursed_median,in_DeductibleAmtPaid_mean,in_DeductibleAmtPaid_std,in_DeductibleAmtPaid_sum,in_DeductibleAmtPaid_median,in_ClmProcedureCode_1_mean,in_ClmProcedureCode_1_std,in_ClmProcedureCode_1_sum,in_ClmProcedureCode_1_median,in_ClmProcedureCode_2_mean,in_ClmProcedureCode_2_std,in_ClmProcedureCode_2_sum,in_ClmProcedureCode_2_median,in_ClmProcedureCode_3_mean,in_ClmProcedureCode_3_std,in_ClmProcedureCode_3_sum,in_ClmProcedureCode_3_median,in_ClmProcedureCode_4_mean,in_ClmProcedureCode_4_std,in_ClmProcedureCode_4_sum,in_ClmProcedureCode_4_median,in_ClmProcedureCode_5_mean,in_ClmProcedureCode_5_std,in_ClmProcedureCode_5_sum,in_ClmProcedureCode_5_median,in_ClmProcedureCode_6_mean,in_ClmProcedureCode_6_std,in_ClmProcedureCode_6_sum,in_ClmProcedureCode_6_median,claims_count,unique_benes,claims_per_bene,out_InscClaimAmtReimbursed_mean,out_InscClaimAmtReimbursed_std,out_InscClaimAmtReimbursed_sum,out_InscClaimAmtReimbursed_median,out_ClmProcedureCode_1_mean,out_ClmProcedureCode_1_std,out_ClmProcedureCode_1_sum,out_ClmProcedureCode_1_median,out_ClmProcedureCode_2_mean,out_ClmProcedureCode_2_std,out_ClmProcedureCode_2_sum,out_ClmProcedureCode_2_median,out_ClmProcedureCode_3_mean,out_ClmProcedureCode_3_std,out_ClmProcedureCode_3_sum,out_ClmProcedureCode_3_median,out_ClmProcedureCode_4_mean,out_ClmProcedureCode_4_std,out_ClmProcedureCode_4_sum,out_ClmProcedureCode_4_median,out_ClmProcedureCode_5_mean,out_ClmProcedureCode_5_std,out_ClmProcedureCode_5_sum,out_ClmProcedureCode_5_median,out_ClmProcedureCode_6_mean,out_ClmProcedureCode_6_std,out_ClmProcedureCode_6_sum,out_ClmProcedureCode_6_median,out_DeductibleAmtPaid_mean,out_DeductibleAmtPaid_std,out_DeductibleAmtPaid_sum,out_DeductibleAmtPaid_median,claims_count,unique_benes,claims_per_bene,num_unique_benes,PotentialFraud
PRV51078,8444.444444444445,4772.607021092118,76000.0,9000.0,1068.0,0.0,8544.0,1068.0,7155.333333333333,2611.3561738427534,42932.0,8166.0,3733.0,4696.603240641049,7466.0,3733.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,9.0,1.0,162.14285714285714,219.30584794996903,2270.0,65.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.142857142857143,26.72612419124244,100.0,0.0,14.0,14.0,1.0,23,No
PRV51081,13166.666666666666,17279.081765726634,79000.0,8000.0,1068.0,0.0,6408.0,1068.0,6970.6,3053.3712188333734,34853.0,8154.0,4286.5,2209.7086912079612,8573.0,4286.5,5849.0,0.0,5849.0,5849.0,185.0,0.0,185.0,185.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,6.0,1.0,204.33526011560693,399.6775484826784,35350.0,80.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.2369942196531793,15.474525810256415,560.0,0.0,173.0,109.0,1.5871559633027523,115,No
PRV51084,9550.0,11311.26592570899,191000.0,6000.0,1068.0,0.0,21360.0,1068.0,5872.6,2641.4002263109537,58726.0,3972.5,4294.0,550.0,17176.0,4019.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,19.0,1.0526315789473684,272.4390243902439,580.1288936720101,22340.0,70.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.463414634146342,21.509225767902432,530.0,0.0,82.0,59.0,1.3898305084745763,77,Yes
PRV51086,13322.58064516129,12765.545024986057,413000.0,9000.0,1068.0,0.0,33108.0,1068.0,6079.45,2907.248517883678,121589.0,5436.0,4443.25,1372.45579770959,17773.0,4602.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.0,30.0,1.0333333333333334,238.54166666666666,504.8355212430798,22900.0,80.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.625,6.123724356957946,60.0,0.0,96.0,77.0,1.2467532467532467,106,No
PRV51089,9833.333333333334,10251.25530333323,177000.0,5500.0,1068.0,0.0,18156.0,1068.0,5824.153846153846,3923.781909632463,75714.0,7971.0,3057.25,641.4168561343967,12229.0,2743.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,18.0,1.0,263.475935828877,564.2524821966797,49270.0,70.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.8877005347593583,15.105478909029296,540.0,0.0,187.0,162.0,1.154320987654321,180,No
PRV51093,5500.0,7778.174593052023,11000.0,5500.0,1068.0,0.0,2136.0,1068.0,5384.0,6392.245301926389,10768.0,5384.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,1.0,401.6666666666667,832.2119121153378,2410.0,70.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,6.0,1.0,8,No
PRV51100,15600.0,11436.782764396638,78000.0,17000.0,1068.0,0.0,5340.0,1068.0,4281.25,3919.240604589959,17125.0,3572.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,No
PRV51101,5533.333333333333,6576.726642740547,16600.0,3000.0,1068.0,0.0,3204.0,1068.0,4516.0,0.0,4516.0,4516.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,No
PRV51102,12333.333333333334,12017.663767315278,148000.0,9000.0,1068.0,0.0,12816.0,1068.0,5088.625,3997.2477652040247,40709.0,3747.0,2736.3333333333335,21.361959960016186,8209.0,2724.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,11.0,1.0909090909090908,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11,No
PRV51108,8210.526315789473,5633.027086038801,156000.0,7000.0,1068.0,0.0,19224.0,1068.0,5147.0,3551.9506612564314,25735.0,4525.0,4019.0,0.0,4019.0,4019.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,19.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19,No
PRV51109,6000.0,2645.7513110645905,18000.0,7000.0,1068.0,0.0,3204.0,1068.0,6199.0,2181.54899096949,18597.0,5185.0,185.0,0.0,185.0,185.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,No
PRV51110,5400.0,2509.980079602227,27000.0,4000.0,1068.0,0.0,5340.0,1068.0,6896.5,2823.169436407717,27586.0,6894.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,No
PRV51118,8500.0,5738.757124441959,136000.0,7500.0,1068.0,0.0,14952.0,1068.0,5725.083333333333,2992.30080094454,68701.0,4442.0,4136.5,166.17009357883867,8273.0,4136.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,16.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16,No
PRV51119,10478.72340425532,13905.772548863895,985000.0,6000.0,1068.0,0.0,96120.0,1068.0,5818.818181818182,3155.4794323226774,320035.0,5459.0,4326.8125,2011.3987245612605,69229.0,4019.0,4994.0,1209.1525958289963,9988.0,4994.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,94.0,81.0,1.1604938271604939,95580.0,0.0,95580.0,95580.0,9672.0,0.0,9672.0,9672.0,5119.0,0.0,5119.0,5119.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,865.0,0.0,865.0,865.0,1.0,1.0,1.0,81,Yes
PRV51120,7428.571428571428,4649.628761422531,52000.0,8000.0,1068.0,0.0,7476.0,1068.0,3288.0,2163.753374732589,13152.0,4255.5,4019.0,0.0,4019.0,4019.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,7.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7,No
PRV51121,13500.0,16404.26773739078,81000.0,5500.0,1068.0,0.0,6408.0,1068.0,6769.0,2550.3447806130057,33845.0,7915.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,6.0,1.0,80.0,0.0,80.0,80.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,7,No
PRV51123,4500.0,707.1067811865476,9000.0,4500.0,1068.0,0.0,2136.0,1068.0,8801.0,0.0,8801.0,8801.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,1.0,657.0370370370371,935.9972666578055,17740.0,300.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4814814814814814,7.698003589195011,40.0,0.0,27.0,26.0,1.0384615384615385,26,No
PRV51125,9166.666666666666,8122.173167921069,110000.0,6500.0,1068.0,0.0,12816.0,1068.0,6846.571428571428,3373.0571621375793,47926.0,8107.0,2603.6666666666665,2003.6470081661923,7811.0,3481.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,12.0,1.0,584.1379310344828,978.8350117847066,16940.0,70.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.896551724137931,37.13906763541037,200.0,0.0,29.0,18.0,1.6111111111111112,30,No
PRV51126,8850.0,6200.806399170997,177000.0,7500.0,1068.0,0.0,21360.0,1068.0,5635.615384615385,1935.0749140735927,73263.0,4573.0,4019.0,0.0,4019.0,4019.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,14.0,1.4285714285714286,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14,Yes
PRV51128,18000.0,10295.630140987001,90000.0,19000.0,1068.0,0.0,5340.0,1068.0,2750.3333333333335,2396.0831232103224,8251.0,3512.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,3.0,1.6666666666666667,274.8837209302326,564.3174220453594,11820.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.0,35.0,1.2285714285714286,36,No
PRV51132,4000.0,0.0,4000.0,4000.0,1068.0,0.0,1068.0,1068.0,9955.0,0.0,9955.0,9955.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,254.0,346.1647006845152,1270.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,4.0,1.25,5,No
PRV51136,20000.0,0.0,20000.0,20000.0,1068.0,0.0,1068.0,1068.0,3806.0,0.0,3806.0,3806.0,4019.0,0.0,4019.0,4019.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,No
PRV51137,6000.0,0.0,6000.0,6000.0,1068.0,0.0,1068.0,1068.0,331.0,0.0,331.0,331.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,190.96153846153845,486.7590280959162,9930.0,60.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.384615384615385,18.730444805029823,280.0,0.0,52.0,48.0,1.0833333333333333,49,No
PRV51138,6000.0,0.0,6000.0,6000.0,1068.0,0.0,1068.0,1068.0,3893.0,0.0,3893.0,3893.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,309.5833333333333,744.0049039498658,7430.0,60.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,19.0,1.263157894736842,20,No
PRV51139,5900.0,3911.947511576981,41300.0,4000.0,1068.0,0.0,7476.0,1068.0,8151.0,0.0,8151.0,8151.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,7.0,1.0,283.52941176470586,585.7545372394594,9640.0,60.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1764705882352942,6.859943405700353,40.0,0.0,34.0,33.0,1.0303030303030303,40,No
PRV51140,6540.425531914893,4119.500791541113,307400.0,6000.0,1068.0,0.0,49128.0,1068.0,6081.526315789473,2217.223648530373,115549.0,5110.0,3723.0,563.5463601160068,18615.0,4011.0,4019.0,0.0,4019.0,4019.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.0,45.0,1.0444444444444445,337.33167082294267,789.3596216044062,135270.0,80.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.2169576059850375,17.345757744206455,1290.0,0.0,401.0,333.0,1.2042042042042043,365,No
PRV51142,13857.142857142857,19701.341506173052,97000.0,5000.0,1068.0,0.0,7476.0,1068.0,7099.0,2888.4267344005802,21297.0,8659.0,3426.6666666666665,2766.4754351581246,10280.0,4019.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,5.0,1.4,158.78048780487805,297.9781461949116,6510.0,60.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4634146341463414,6.914107176547128,60.0,0.0,41.0,33.0,1.2424242424242424,37,No
PRV51144,13250.0,13475.286020464773,53000.0,8500.0,1068.0,0.0,4272.0,1068.0,7320.666666666667,3109.9727222812317,21962.0,8107.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,1.0,236.8,404.61627912546146,5920.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.8,24.378952670968726,220.0,0.0,25.0,24.0,1.0416666666666667,28,No
PRV51145,9941.614906832297,8862.015565083171,1600600.0,7000.0,1068.0,0.0,166608.0,1068.0,6043.154639175258,3062.270601409074,586186.0,5749.0,4420.259259259259,2200.775433142261,119347.0,4019.0,4359.666666666667,1665.4755076754107,26158.0,4019.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,161.0,125.0,1.288,127.63157894736842,207.31793328678637,4850.0,75.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.6842105263157894,16.010309623013264,140.0,0.0,38.0,36.0,1.0555555555555556,159,Yes
PRV51146,9988.888888888889,9909.534902687294,1618200.0,7000.0,1068.0,0.0,170880.0,1068.0,6061.136363636364,2940.2261277562734,533380.0,5780.0,3799.55,2413.2356195082066,75991.0,3752.0,5317.0,3434.6294317339875,21268.0,4286.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,162.0,157.0,1.0318471337579618,340.78212290502796,671.6451816366233,61000.0,80.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.8547486033519553,19.779717148385917,690.0,0.0,179.0,166.0,1.0783132530120483,323,Yes
PRV51148,11717.64705882353,9772.951869076922,398400.0,8500.0,1068.0,0.0,35244.0,1068.0,5666.592592592592,3447.166899836391,152998.0,5503.0,4769.0,958.5927185202274,14307.0,4439.0,2724.0,0.0,2724.0,2724.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.0,33.0,1.0303030303030303,308.7725631768953,583.1945466518812,85530.0,80.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.5379061371841156,18.875339711460608,980.0,0.0,277.0,213.0,1.300469483568075,246,Yes
PRV51149,9594.827586206897,8857.302021521551,1113000.0,7000.0,1068.0,0.0,123888.0,1068.0,5506.835820895522,3064.4503614990017,368958.0,4525.0,4127.466666666666,1973.0212100324961,61912.0,4019.0,5185.0,0.0,5185.0,5185.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,116.0,108.0,1.0740740740740742,256.2068965517241,568.3837599036126,7430.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.413793103448276,9.876079475824799,70.0,0.0,29.0,25.0,1.16,133,Yes
PRV51151,6454.545454545455,4067.610422035835,142000.0,5000.0,1068.0,0.0,22428.0,1068.0,7260.25,2602.024880217852,87123.0,8448.5,4019.0,0.0,8038.0,4019.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,22.0,1.0,287.0149253731343,597.2001714468266,57690.0,70.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.129353233830845,21.032431720550097,830.0,0.0,201.0,193.0,1.0414507772020725,215,No
PRV51153,12750.0,14314.910641239318,51000.0,7000.0,1068.0,0.0,4272.0,1068.0,6896.25,2905.685160164466,27585.0,6922.0,1629.0,0.0,1629.0,1629.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,1.0,236.02564102564102,457.82188944051427,18410.0,80.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.512820512820513,21.176281506319718,430.0,0.0,78.0,76.0,1.0263157894736843,80,No
PRV51159,9779.384615384615,8873.239240287878,635660.0,8000.0,1068.0,0.0,69420.0,1068.0,5564.088235294118,3196.6072105664275,189179.0,4417.5,4159.875,814.0260503904562,33279.0,4079.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65.0,60.0,1.0833333333333333,315.85836909871244,785.9999543795443,147190.0,80.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.2103004291845494,12.85346617055961,1030.0,0.0,466.0,416.0,1.1201923076923077,474,Yes
PRV51160,9622.222222222223,9706.453057698182,866000.0,6500.0,1068.0,0.0,96120.0,1068.0,6144.018867924528,3348.4048124590154,325633.0,7915.0,4300.083333333333,1466.3048460382142,51601.0,4019.0,4069.5,241.1234123846127,8139.0,4069.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,90.0,87.0,1.0344827586206897,179.0,403.32695369755214,3580.0,60.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.47213595499958,20.0,0.0,20.0,20.0,1.0,106,No
PRV51164,10804.878048780487,9505.83902713254,443000.0,7000.0,1068.0,0.0,43788.0,1068.0,4269.380952380952,2887.291836240155,89657.0,4516.0,2990.6,2364.7408526094355,14953.0,4019.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.0,40.0,1.025,337.31481481481484,627.6063029341149,109290.0,80.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9135802469135803,12.242844659084817,620.0,0.0,324.0,277.0,1.1696750902527075,313,No
PRV51165,11769.23076923077,13063.866785321083,306000.0,6000.0,1068.0,0.0,27768.0,1068.0,5445.4,2553.0766042891114,108908.0,4524.0,3018.4,1614.0234818614008,15092.0,4019.0,2724.0,0.0,2724.0,2724.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,26.0,1.0,338.8235294117647,631.455389312527,23040.0,95.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.676470588235294,16.65312590124461,250.0,0.0,68.0,67.0,1.0149253731343284,93,No
